,ID,text,labels
8123,1339898254088015873t,     There is currently NO DATA for quite a few things regarding this vaccine . Effects on fertility = unknown . Synergistic effects of this vaccine along with flu vaccine and the myriad medications the most vulnerable are taking ? ? ? It ’ s a game of Russian Roulette really .,side-effect
8124,1319357857951830016t,"If #politicians are telling us that the present ##Corona impositions on our lives are only going to last until we have #vaccines , then the reality is that a #falseHope is being promulgated . ",political
8125,1318645716043091968t,"  WHY is ANYBODY listening to Ian Young ? He sits on the advisory board at AstraZeneca . Conflict of interest as they want to vaccinate EVERYONE . Also look at who owns AstraZeneca , good old kill Bill Gates . Time for him to go .",mandatory
8126,1361557915920859137t, You can have my vaccine I would rather get covid 19 and get natural immunity . I would only have a 99.9 % chance of survival sounds good to me .,unnecessary
8127,1371882073133318144t,"Anyone who doesn't want Pfizer's lifetime "" opportunity "" to be shot into their body annually will be excoriated as a selfish "" science denier "" or "" Covid - 19 denier . "" I don't appreciate the narrative that my body needs to be over medicalised to protect others or guarantee my freedom .",mandatory pharma unnecessary
8128,1381978270476988422t,"The reduction in hospitalisations , deaths and infections is due to the achievement of #HerdImmunity and the fact that the now ENDEMIC SARS - CoV - 2 virus is SEASONAL . Johnson is a lying fascist git who suckered you into getting ' vaccinated ' , who WILL lockdown again in Autumn .",pharma
8129,1404800494808309761t, What about the thousands of fully vaccinated people who still got covid - and many have died ? Stop being a shill for Pfizer - look at all sides to the story !,ineffective
8130,1335277715423961089t,"  Oh FFS it never ends ! 9 months to slip into a corrupt dictatorship ? Never mind , just wear your mask to protect the NHS 😷 and relax , Pfizer - BioNTech are protected from legal action .",pharma political
8131,1330975472126222343t,.  says she also never really wanted the Oxford vaccine anyway ...,none
8132,1339419414706278400t, If Pfizer stands firm on their vaccines why do they need indemnity ? ? ?,pharma
8133,1377312968082223105t," When reports last came in , over 100 vaccinated people have contracted the China Virus in Washington state ! In Deutschland , AstraZeneca vaccinations have killed nine ... Dr.Hahn ,  owes an explanation for tossing vaccines recklessly to people , with EUA ’ s #StopVaccineLunacy",side-effect
8134,1334894753037553664t,So why does Pfizer need protection from being sued eh ? Someone care to explain this ! !,pharma
8135,1346499199228116992t,"Vaccine Death ! Portugal Father Wants ANSWERS ! Portuguese health worker , 41 , dies two days after getting Pfizer jab  via ",side-effect
8136,1072895118762369025t,"   answers that people need . They admit there's a problem and in fact pay out millions to those injured ( the vaccine makers pay , not CDC ) , yet they aren't fixing the problem or trying to find it . That should concern everyone . Esp . if it could be your kid who is affected . Do you see ?",pharma
8137,1258030084293828608t,"  GATES has Ferguson in his pockets He funds that part of that collage , he is funding the oxford collage and at least 1 professor there where they are creating this VACCINE / POISON they are linked and gates also has MP's in his control and Dr Fauci and birx in the usa",conspiracy
8138,1311004960671236097t,"  The point is moot , because Moderna's mRNA vaccine will permanently alter your DNA anyway .",side-effect
8139,1400648641681838084t,"#tendendo #Coronavirus Mum , 43 , ' died with blood clots ' four days after having AstraZeneca Covid jab - Daily Record ",side-effect
8140,1413899517024407555t,"   it's already translated by  "" Russian girl regretted having Sputnik V COVID 19 #VACCINE side effects unbearable including headache and numbness in her leg """,side-effect
8141,1219990422149304320t,“ I'm pretty sure there are many completely vaccinated children who haven't been on some type of medication . ” via u / Tenebra 99 #vaxxhappened #antivax #antivaxx ,ineffective
8142,1233212070344171520t,"  I have Lyme disease and some of the sickest Lyme patients I know got sick immediately after the vaccine . So I haven't had one since I was diagnosed . I am not against vaccines , though .",side-effect
8143,1343639701920440320t," The data shows it doesnt stop you catching Covid , doesnt stop you spreading covid to others and Pfizer has said they dont know what the effects of the vaccine has on fertility . Add to this all the bells palsy , anaphylactic shock reactions and even deaths in the trial . Not good .",ineffective side-effect
8144,1334262599437996033t,Coronavirus vaccine : Pfizer given protection from legal action by UK government | The Independent If it ’ s so safe - what do they need that for ? ,pharma side-effect
8145,1288092501044277252t,  Moderna tested their Codvid vaccine on 15 people in Ukraine n 5 ended dead . 4 were soldiers .,side-effect
8146,1264539283857108994t,"   We need to start asking those in charge , if most Covid cases are mild / assymptomatic and majority of deaths are in care homes , why all the extra public health measures , social distancing , ppe and vaccine propaganda ? Ask about herd and natural immunity vs vaccine immunity ?",unnecessary
8147,1293196452089475073t," They don ’ t have to produce very much of the vaccine , there is no one that I know who will take a Russian vaccine which has got no test results , has been developed opaquely and we are not even sure it works .",country rushed
8148,1344518357144530958t,   Mrna was bring used . Veterinary . Moderna was ready to start anyway . Wsrpspeedcmade it easier . Money . Trials side by side . No culture needed .,pharma
8149,1373187768273211394t,A Chinese hospital worker had received two doses of a vaccine and got Covid . Perhaps the efficacy of the Chinese vaccine needs looked at ? Brazil is using it which may be a problem as it the epicentre for new variants . WHO comment ? ,ineffective
8150,1326131882766069764t,"TYPICAL CHINESE VACCINE FAILURE , THEY TREAT THEIR OWN PEOPLE WITH THE SAME POISON China Vaccine Trial Halted in Brazil After Serious Adverse Event ",side-effect
8151,1320766514040098816t," Exactly why I ’ m not taking the vaccine Trump wants to put out . Rushing a vaccine is only needed when the virus is extremely deadly , not when idiots refuse to follow simple rules for a few months and end up making the situation worse for everyone else .",rushed
8152,1264319609110507520t,"   They infected us with HIV , they sold us pills that doesn't cure it . They brought Corona , they are planning to sell us vaccine .",pharma
8153,1320316179433533440t,  And what about the long term effects of an untrialled vaccine ? You can stop taking pills but you can't take a vaccine out of your body .,rushed side-effect
8154,1298442528367099905t, The meningitis B vaccines ( Trumenba or Bexsero ) are loaded with aluminum which is a known neurotoxin . A friend lost her daughter to this vaccine ( she developed epilepsy after the shot & later died from a seizure ) . It's madness to require this shot for college . Find an exemption .,ingredients side-effect
8155,1262461103197556737t,Sean Hannity touting fast tracked vaccine for Corona like its a good thing,rushed
8156,1293288062508765190t,This is why vaccines take years to develop safely . If you do it wrong you make the disease stronger . #RussianVaccine #coronavirus Russian Virologist Questions Safety of Country ’ s Coronavirus Vaccine - The Moscow Times ,side-effect
8157,1438667917080551432t,"Pfizer Inc said on Thursday it was recalling all lots of its anti - smoking treatment , Chantix , due to high levels of cancer - causing agents called nitrosamines in the pills . But we trust them with the hurriedly developed vaccine ? Oki ... ",ingredients
