,ID,text,labels
3121,1336478523045912579t,"  V.funny , but on a technical note , vaccines do NOT confer ANY ' immunity ' to anyone . ☠ ️ #Covid_19 vaccines are palliative , NOT a ' cure ' , nor do they prevent or stop transmission or infection / reinfection Covid 19 is a vasculotropic virus & those virus - types CANNOT be vaccinated against ",ineffective
2154,1370876371594063874t,"Denmark will not use AstraZeneca ’ s COVID - 19 vaccine for two weeks after reports some recipients had developed serious blood clots and in one case may have died as a result . They did not say how many reports of blood clots there had been , but Austria has stopped using a batch ...",side-effect
5026,1300884722818723841t,  I've never had the flu shot and I haven't had the flu in 10 years .. maybe in 5 years after the covid vaccine has been proven effective with no side effects ill take .. til then no,side-effect unnecessary
6670,1175986107793707010t,   Interesting how Microsoft ’ s chairman pays for the underprivileged to get vaccines but won ’ t have his own children vaccinated !,conspiracy
2241,1374388200714596352t,"    You have to read this page . It is terrifying . Moderna ’ s own lit is saying it ’ s not a vaccine so much as a software platform .. an operating system that alters protein , and that can have ‘ updates ’ . Their words . ",ineffective
8525,1298704879150653440t, I wouldnt take it if the vaccine is russian . I cant trust those homophobics and their history of failures in every single thing they attempt .,country
6140,1369928280208474118t,"Johnson and Johnson is the last company I would trust to apply a vaccine to protect me from the covid virus , After the damage their baby powder cause to women I would never trust them again . Life is good The L",pharma
9097,1356676825246760963t,  Wouldn ’ t it be great to see Russia as a genuine democracy in the future rather than a dictatorship based on fear and corruption ? Is the rest of the world really meant to believe in the safety of their Covid Sputnik vaccine when they see the result of this so called trial ?,country rushed
9198,1354230221826887681t," True it was made in china . But these here goons paid or it , and hold the Pattern on it . Follow the money . They are raking it in . ! ! On the Deadly Vaccine . ",ineffective
5690,1304049488433037312t,Drinking the Kool - Aid  Experimental Covid - 19 Vaccines Given to Hundreds of Thousands of Chinese   Year of the Virus ,rushed
2259,1422167140526866434t,"1 . The entire program is a disaster . 2 . They are still promoting the Chinese vaccine ... which basically DOES NOT WORK . 3 . Without leadership from Biden and the US , not much the rest of the world will do . ",country ineffective
4334,1367126202511745024t,CHD : ' Pfizer Vaccine Killed 40 Times More Elderly Than the Disease Would Have Killed : Israeli Health Ministry analysis concluded . #VaccinesSaveLives #vaccine,side-effect
2255,1376624215068184578t,We don ’ t want you ’ re stupid vaccine ! Close the borders you moron !,rushed
2104,1411959060774080514t,"Posted today : Delta evades RNA vax too 6 of 100 vaxxed attendees at open - air wedding got sick . In 2 with Covaxin , 1 ( groom ) died In 4 with RNA vax , 1 hospitalized All expected from measured 80 % efficacy , yet PH officials say we don't need to worry . ",ineffective side-effect
5822,1355625432247382018t,"I ’ m a committed Brexitier , but gloating over the EU Vaccine scandal is missing the point . The real point is , we don ’ t need to vaccinate all adults . Anything more than vaccinating the known vulnerable is anti - science and pro Big Pharma . End of .",pharma unnecessary
7171,1261330619734192128t,"   As “ Keyboard Warriors ” , many Americans including myself , who ’ ve supported the  💯 % , are NOT in agreement with a vaccine for the Coronavirus ( COVID - 19 ) , especially since Hydroxychloroquine works effectively ! ",unnecessary
231,1365876987743641602t,"  If 47 % of the population wont get the vaccine , maybe dont blame it on the people not getting it , and learn about why we arent getting it , it's not the people's fault for a closed society , it's the governments fault ",none
2990,1290454595525922818t,"Why are we "" on the verge "" of a Covid - 19 vaccine in a matter of months , when we haven't found one for HIV in decades .",rushed
9753,1374398597769228293t,"  #CampSticker ! ( I didn't get a sticker , but can love without one , unlike the vaccine )",none
1004,1253446322843078656t,"And our “ experts ” KNOW this . This is and was NEVER about public health . You ’ re going to have to pick a side soon . A liability - free , RUSHED , non - ‘ true ’ placebo vaccine generating TRILLIONS in 💰 💰 is on your doorstep . Be real careful what you wish for . 💉",rushed
5557,1337174070547386370t,enjoy your Pfizer ’ s vaccine with a side order of Bells Palsy .,side-effect
8360,1374730923640520712t,"Even Putin doesn't want to take Russian COVID vaccine , but they will keep pretending they don't wanna choose their favorite child ( Russian vaccine ) . ",country
9658,1351866591634403331t,Germany Probes 10 Deaths Linked to Pfizer mRNA Vaccine as Several Countries See Elderly Vaccine Dea ... ,side-effect
6020,1353036427190280192t,CAUSE OF DISEASE & DEATH - VACCINATION Shawn Skelton after taking the Moderna Vaccines . Doctors says it is just stress . ,side-effect
536,1330921660376117252t,"   That is specific to older people . Similar with covid , the statistics are like 1 in 19 million of dying off covid if you are under 40 . The chances of vaccine damage could be higher . For my age group the risk of vaccine damage , however small is serious and not worth the risk .",side-effect
9766,1382855043238486020t,Mississippi dad suffers stroke after Johnson & Johnson vaccine . Here ’ s what happened .  via ,side-effect
671,1380476137290280961t,82 Year old woman dies a couple of hours after receiving Pfizer covid jab . ,side-effect
3683,1378013336462368769t,"even when I was living in fear due to their covid propaganda , I still was skeptical of the damn vaccine . bc I mean it's just way too damn fast ? doesnt that shit take time ? that's one thought I had in mind . but to everyone else , it's like "" I need this to get back to normal "" 🙄",rushed
5254,1381949098954170374t,"US FDA Recommends Pause On Johnson & Johnson's Single Dose Vaccine "" 68 lakh doses of the vaccine have been administered to patients , out of which a rare and severe type of blood clot has been reported among six of them . "" ",side-effect
9178,1375470161709391872t,"   The difference is that all other vaccines were pushed out after being tried for 5 - 10 years previously , their long term side effects were known . This vaccine is not the same , exactly why Pfizer made sure they could not be sued under any circumstances .",pharma rushed side-effect
4254,1297816677070114816t,  I suspect there is an opportunity for criminal charges against Hancock / HMG / NHS regarding not having the HCQ + zinc treatment . Down the line there could also be for the awful ' safety ' testing of the Oxford Vaccine,rushed
5372,1401714861307006983t,"Columbia University is requiring an Indian student who was vaccinated with two doses of Covaxin , to revaccinate with a different vaccine How can this be for real ? ",country
438,1364213551943077891t," What people are missing about POC and the vaccine is that we can ’ t trust someone who for so long focused on depopulation with our lives . So if the Moderna vaccine has nothing to do with Bill Gates , then let our conversation begin there with POC getting vaccinated .",conspiracy pharma
6030,1361025982925320194t,"     it ’ s not the same thing , every country has Covid , me and my family all had Covid . Your obviously not aware that Pfizer stated the Vaccine will not stop you getting Covid or Spreading it !",ineffective
9109,1363877113917558789t, Well I was going to take the vaccine but seeing as though your keeping us locked down for months to come with no hospitality open I can't see the point . The vaccines obvs don't work . If they did we could open up & get rid of face nappies . This government has lost the public .,ineffective political
5736,1365705398460768261t,"With that said , the Big Pharma profit driven narrative is public hysteria because they throw blame at “ Big Pharma ” and not ... Congress ... I wouldn ’ t dare get a COVID 19 vaccine . It ’ s dangerous and has no efficacy . But the vaccine narrative is really emerging as a secondary",ineffective political side-effect
1028,1335475994300358657t," UK is hand in glove with Pfizer vaccine mafia . Permission given by UK is actually to get a backdoor entry to India . Why didn't they get permission in USA first for their vaccine ? 138 Crore Indians wd hv already been cured n immune by 25 Dec , 20  ",political
1352,1328717782054277124t,"These people expect the public to buy that flu has almost disappeared only to be replaced by Covid 19 . And the sad fact is , it will work . This way they can promote both flu , and covid vaccines . This is a racketeering scheme brought to you by the most evil powerful people on earth",political
