,ID,text,labels
9486,1352234166599999491t,    Well of course BioNTech will say it doesn't affect their vaccine candidate . They are looking at this from a business POV . So they will say it still works so they can keep pushing it . Even if the actual efficacy dropped .,ineffective pharma
257,1333458418057826309t, I do hope you are going to offer people the chance to have an anti - body test prior to instilling fear ( much like 1930s Germany - well done ) by removing their freedoms ( or inciting removing of freedoms ) . Anti - body = no vaccine needed .,unnecessary
6861,1330963335387418625t,"  Ferguson , Vallance & Whitty have just made billions today , their £ 5m investment in the AstraZeneca vaccine has paid dividends .",pharma
5541,1247293668693811200t,If take this right now b4 any human trials b4 Id ever take a Bill Gates funded “ vaccine ” I can guarantee this antibody cure will never see light of day & Gates - backed Moderna vacc will win the race 2 market . Well all end up being sterile w our DNA mutated & ID chipped .,conspiracy pharma side-effect
4787,1334576563916980225t,"  The Pfizer vaccine is being added to a list of other vaccines under the UK's Vaccine Damages Payments Act . Why shouldn't it have the same protections as others ? NO vaccine is 100 % safe . But , frankly , I don't care what the UK does . Get back to me when this is in the G & M .",side-effect
4910,1338659783952445442t,"   Condition for employment with a lot of healthcare providers is a mandatory flu shot . Fortunately , my daughter ’ s employer does not require one",mandatory
2161,1342509132637753344t,"Moderna vaccine causes swelling for anyone with lip fillers , it is warned ",side-effect
8399,1435979290336657416t," Stop lying to your investors you've never produced a vaccine with multiple strains nor flu vaccine , years away . Your current side effect profile is not acceptable for an annual booster . #vaccine #wallstreetlies",side-effect
3151,1289275601560285184t,  Virus is milder and they are hiding it ... so it has to be about the vaccine . No other logical conclusion .,unnecessary
7243,1300205838913671169t,"Well , at least we know who the first volunteers for any untried vaccine will be .",rushed
2895,1266360947666554880t,"Take at your own risk , there you go Libtards your fantasy needle ( crack pipe ) . Your desire to remain dumbass you now have a choice Moderna Vaccine White Paper - "" DNA Vaccines Have a Risk of Permanently Changing a Person ’ s DNA ""  via ",side-effect
7657,1303288007433351168t,    When POLITICIANS like  and  ( who said she would NEVER take Trump Vaccine - as IF  did the formulation and not Pfizer and J & J ) REALLY SHOWS how disgraceful they have become and the MEDIA'S promotion of it is 👎 👎,political
5714,1331145645521039362t, It ’ s a kill shot . Covid vax will wipe out half the nation over 2 year period . MRC - 5 tissues from aborted foetal tissues . Any pro life supporter should avoid this vaccine at all costs . It ’ s evil,conspiracy ingredients
6061,1322546331836125184t, The CDC and FDA reports ? Billions paid out by taxpayers with upward limits because of vaccine injury ? Vaccine companies completely immune from any liability since the ' 80s ?,pharma side-effect
6890,1428151940421013507t,"   However , we do have data that 1 in 3000 - 6000 teenagers vaccinated with Pfizer will get Myocarditis , ' usually ' mild , they say , whatever ' usually ' means . Does it leave any , even minor damage to the heart ? No one knows .",side-effect
8855,1368560907941523459t,Big Pharma Conspires with the Medical Mafia to Conduct Deadly Covid ‘ Nazi Vaccine Experiments ’ on Infants in the USA in 2021  ,rushed
4232,1375441267811774471t,Terrible Covid Vaccine Reactions - PLEASE SHARE !  via  Please watch this and then tell me they aren ’ t trying to use this as population control .,conspiracy side-effect
1965,1269567730392293376t, I bet they told you how safe and effective they are .. paid by Big pHarma of coarse . That is my biggest reason for leaving when they expected us to push vaccines on pregnant women that was it for me .. now you lot have the Corona vaccine coming . #BillGates #WHO Agenda 21 / 30,conspiracy pharma
5789,1355490815682854915t, Isn't it the same tech as Sinovac's Coronavac ... That barely passed as a vaccine in Brazil with only 50.4 % efficacy . Public vaccination before phasse 3 is not double blind and will make it look better due to placebo bias .,ineffective rushed
854,1327488885887172610t, No wants to take your poison from Pfizer who is the company that knowingly gave people cancer with Zantac without telling them,pharma
6141,1403144879543226371t,FDA extends shelf life of Johnson & Johnson Covid vaccine  via  Based on what science ? ?,pharma
1784,1440845720093794314t,"Propaganda 101 . Freaks & Geeks Jerry Messing partially paralysed after COVID - 19 diagnosis should read : Freaks & Geeks Jerry Messing partially paralysed after COVID - 19 vaccine "" Before his diagnosis Messing had received his 1st dose of Pfizer "" #COVID19 ",side-effect
5184,1378299048508207105t,7 people die from ' blood clots ' after Oxford - AstraZeneca vaccine in the UK ,side-effect
2090,1397774004283273219t,   Please take 60 % efficacy ( double mutant ) vaccine AstraZeneca so that it doesn't work .,ineffective
9886,1393544795524579331t,"' Mr Phillipot come on , let's get the slogans out and we get straight to the point : "" Former Pfizer executive demands EU end COVID - 19 vaccine studies due to ' risk of potential infertility ' and other health concerns "" '",side-effect
3661,1365259463729369088t," The Covid - 19 vaccine is a biological weapon ! A doctor and biological weapons researcher believes that vaccines against coronavirus ( Covid - 19 ) are a form of "" armed medicine "" or biologically controlled dangerous biological weapons against all of humanity . Said by a US DR .",conspiracy
8025,1341077173504004099t, The media admitted most of those diagnosed with covid were vitamin d deficient . Also according to the pentagon troops will not be required to take the vaccine as of now . So I don ’ t see the whole mandatory vaccine thing playing out well,mandatory
8383,1326762814934020097t," Of course , it had to be better than Pfizer ’ s 90 % . Just wait , another vaccine will come out as 95 % effective , and Russia will be like “ oh wait no , ours is 98 % now . ”",country
2525,1338975802717855745t," In the spirit of fairness and equality , should anyone taking the Pfizer Covid Vaccine sadly pass away within 28 days , will they be labelled as a Vaccine Death , or a Pfizer Death ? Warning after 2 people suffer allergic reaction to Pfizer / BioNTech vaccine ",side-effect
1344,1339916116366385159t,"Instead of putting all of our hope into a vaccine , why don't we treat people in early stages of Covid with HQC ? This TREATMENT can be given safely even without a diagnosis ! Greatest tragedy of our lifetime . MSN will not tell the truth about this drug because they hate Trump ! !",unnecessary
2854,1298568793686528000t," That ’ s not going anywhere as like usual the Chinese are sticking it to our idiot Crime Minister and won ’ t allow the vaccine into Canada for testing , ( thank God ) . I ’ ll go the US and pay cash to the doctor operating from the back of an alley van .",country pharma political
5490,1377245593337225220t,  You really think all these young people will have the vaccine ? No chance . None at all Covid passports wont work because the young will be catered for everywhere #fuckoffGove #BorisJohnsonOut #SackChrisWhitty,mandatory
1468,1242594827818147842t,  I think everyone who is butthurt that a low cost medication combo effectively heals people of COVID - 19 has put a lot of investment in companies making vaccines . What you ’ re mad your insider trading tips didn ’ t pay off ? You wanted more deaths for your vaccine to be worth more ?,pharma political
3244,1331011258582228993t,  An Australian Airline is already blackmailing would be tourists by saying the cannot fly with us if they don't have the Corona virus vaccine Like many of us know this madness is all about control ! and the so called experts and governments with vested interests in Big Pharma !,pharma
